-0.990000000000 3.033634282373
-0.980000000000 2.789394808875
-0.970000000000 2.646891643351
-0.960000000000 2.544939035043
-0.950000000000 2.464567318579
-0.940000000000 2.397411616807
-0.930000000000 2.339053326514
-0.920000000000 2.286880312742
-0.910000000000 2.239223894319
-0.900000000000 2.194955779884
-0.890000000000 2.153279205854
-0.880000000000 2.113611931762
-0.870000000000 2.075516580088
-0.860000000000 2.038657084506
-0.850000000000 2.002770337957
-0.840000000000 1.967647107007
-0.830000000000 1.933118806351
-0.820000000000 1.899048105673
-0.810000000000 1.865322112732
-0.800000000000 1.831847331888
-0.790000000000 1.798545871262
-0.780000000000 1.765352547524
-0.770000000000 1.732212644788
-0.760000000000 1.699080158776
-0.750000000000 1.665916405731
-0.740000000000 1.632688908776
-0.730000000000 1.599370498716
-0.720000000000 1.565938579778
-0.710000000000 1.532374527366
-0.700000000000 1.498663189903
-0.690000000000 1.464792467586
-0.680000000000 1.430752969375
-0.670000000000 1.396537713166
-0.660000000000 1.362141875369
-0.650000000000 1.327562570005
-0.640000000000 1.292798672673
-0.630000000000 1.257850652115
-0.620000000000 1.222720433094
-0.610000000000 1.187411268683
-0.600000000000 1.151927637294
-0.590000000000 1.116275143133
-0.580000000000 1.080460430733
-0.570000000000 1.044491108200
-0.560000000000 1.008375674873
-0.550000000000 0.972123462373
-0.540000000000 0.935744572874
-0.530000000000 0.899249827401
-0.520000000000 0.862650716413
-0.510000000000 0.825959354026
-0.500000000000 0.789188435320
-0.490000000000 0.752351195933
-0.480000000000 0.715461375197
-0.470000000000 0.678533178663
-0.460000000000 0.641581244874
-0.450000000000 0.604620612363
-0.440000000000 0.567666688126
-0.430000000000 0.530735217034
-0.420000000000 0.493842253497
-0.410000000000 0.457004131398
-0.400000000000 0.420237437396
-0.390000000000 0.383558983642
-0.380000000000 0.346985781287
-0.370000000000 0.310535014358
-0.360000000000 0.274224015363
-0.350000000000 0.238070238801
-0.340000000000 0.202091237630
-0.330000000000 0.166304638881
-0.320000000000 0.130728119806
-0.310000000000 0.095379384213
-0.300000000000 0.060276140270
-0.290000000000 0.025436076269
-0.280000000000 -0.009123160940
-0.270000000000 -0.043383988353
